82,8,5
83,0,7
83,7,7
84,0,2
84,2,2
84,5,2
84,7,2
84,8,2
84,9,2
84,1,6
84,6,6
84,3,7
84,4,7
87,2,2
87,3,2
87,7,2
87,0,7
87,1,7
87,4,7
87,8,7
89,0,2
89,2,2
89,5,2
89,7,2
89,8,2
89,9,2
89,1,5
89,6,5
89,3,7
89,4,7
92,8,2
92,9,2
92,0,6
92,1,6
92,3,6
92,4,6
92,6,6
92,7,6
92,2,7
92,5,7
93,0,2
93,2,2
93,3,2
93,5,2
93,7,2
93,9,2
93,1,6
93,4,6
93,8,6
94,8,2
94,9,2
94,1,6
94,6,6
94,7,6
94,0,7
94,3,7
94,4,7
98,0,2
98,1,2
98,2,2
98,3,2
98,4,2
98,6,2
98,7,2
98,9,2
98,5,4
98,8,4
101,0,3
101,7,3
101,9,3
101,5,4
101,8,4
101,1,7
101,2,7
101,3,7
101,4,7
101,6,7
110,0,2
110,2,2
110,3,2
110,5,2
110,7,2
110,9,2
110,1,7
110,4,7
110,8,7
112,0,6
112,3,6
112,5,6
112,7,6
112,9,6
115,2,2
115,3,2
115,7,2
115,0,3
115,5,3
115,9,3
115,1,7
115,4,7
115,8,7
116,0,6
116,2,6
116,5,6
116,8,6
116,9,6
117,2,2
117,3,2
117,7,2
117,0,7
117,1,7
117,4,7
118,0,3
118,1,6
118,7,6
118,8,6
118,9,6
118,3,7
119,2,3
119,3,3
119,7,3
119,0,6
119,1,6
119,4,6
119,8,6
120,8,2
120,0,4
120,1,4
120,3,4
120,7,4
122,0,5
122,2,5
122,5,5
122,8,5
122,9,5
122,1,7
122,3,7
122,4,7
122,6,7
122,7,7
122,8,7
123,0,7
123,1,7
123,3,7
123,7,7
123,8,7
123,9,7
125,2,6
125,5,6
125,8,6
125,9,7
127,0,5
127,9,5
127,1,7
127,2,7
127,3,7
127,4,7
127,5,7
127,6,7
127,7,7
127,8,7
132,7,2
133,0,2
133,2,2
133,3,2
133,5,2
133,7,2
133,9,2
133,1,6
133,4,6
133,8,6
134,2,2
134,8,2
134,0,5
134,3,5
134,5,5
134,9,5
134,1,7
134,7,7
136,3,7
136,7,7
136,8,7
137,2,2
137,3,2
137,5,2
137,7,2
139,0,4
139,9,4
139,1,6
139,2,6
139,3,6
139,4,6
139,5,6
139,6,6
139,7,6
139,8,6
140,3,2
140,7,2
146,3,2
146,5,2
146,7,2
146,0,3
146,2,3
146,9,3
146,1,7
146,4,7
146,8,7
150,1,6
150,7,6
155,3,3
155,5,3
155,7,3
155,0,6
155,8,6
156,1,5
156,3,5
156,7,5
156,8,5
156,0,6
156,2,6
156,9,6
161,2,2
161,3,2
161,7,2
161,0,3
161,5,3
161,9,3
161,1,7
161,4,7
161,8,7
178,5,2
178,7,2
186,3,2
186,5,2
186,7,2
186,0,3
186,2,3
186,9,3
186,1,6
186,4,6
186,8,6
187,5,7
187,8,7
188,0,2
188,8,2
188,9,2
188,2,3
188,5,3
188,7,3
188,1,7
188,3,7
188,4,7
188,6,7
188,8,7
190,0,2
190,9,2
190,7,3
190,8,3
190,1,5
190,3,5
190,6,5
190,2,6
190,4,6
190,5,6
190,0,7
190,8,7
191,8,5
191,0,6
191,1,6
191,2,6
191,3,6
191,5,6
191,6,6
191,7,6
191,9,6
191,4,7
191,8,7
192,7,2
194,5,2
194,7,2
195,0,3
195,7,3
195,9,3
195,1,6
195,2,6
195,3,6
195,4,6
195,5,6
195,6,6
195,8,6
196,2,2
196,3,2
196,7,2
196,0,6
196,1,6
196,4,6
196,8,6
201,0,5
201,3,5
201,7,5
202,0,2
202,9,2
202,2,5
202,3,5
202,4,5
202,5,5
202,7,5
202,1,6
202,8,6
202,6,7
203,8,2
203,7,6
203,0,7
203,1,7
203,3,7
206,5,3
206,7,3
207,2,2
207,3,2
207,4,2
207,7,2
207,0,3
207,5,3
207,8,3
207,9,3
207,1,6
207,6,7
218,2,2
218,3,2
218,7,2
218,0,6
218,1,6
218,4,6
222,0,6
222,3,6
222,7,6
225,2,2
225,3,2
225,5,2
225,7,2
228,8,2
228,9,2
228,0,6
228,1,6
228,2,6
228,3,6
228,5,6
228,6,6
228,7,6
228,4,7
233,0,3
233,7,3
233,1,6
233,3,6
237,0,2
237,1,2
237,2,2
237,7,2
237,8,2
237,9,2
237,6,5
237,3,7
237,4,7
238,7,5
238,0,6
238,3,6
238,5,6
238,8,6
238,9,6
240,2,2
240,3,2
240,5,2
240,7,2
240,8,3
240,9,3
242,0,7
242,2,7
242,3,7
242,4,7
242,5,7
242,8,7
242,9,7
244,0,6
244,5,6
244,8,6
244,9,6
244,1,7
244,2,7
244,3,7
244,4,7
244,6,7
244,7,7
247,0,2
247,7,2
247,9,2
247,1,3
247,3,3
247,6,3
247,8,3
247,4,4
247,5,4
247,2,7
253,6,6
253,8,6
253,0,7
253,3,7
253,4,7
253,9,7
255,2,2
255,3,2
255,7,2
255,0,3
255,5,3
255,9,3
255,1,6
255,4,6
255,8,6
256,2,3
256,3,3
256,4,3
256,7,3
256,0,6
256,1,6
256,8,6
256,5,7
257,7,2
257,8,2
257,9,2
257,2,4
257,3,4
257,5,4
257,6,4
261,0,5
261,2,5
261,3,5
261,5,5
261,7,5
261,8,5
261,9,5
261,1,7
261,4,7
262,5,2
262,7,2
265,8,2
265,9,2
265,0,3
265,2,3
265,5,3
265,7,3
265,1,5
265,6,5
265,3,6
265,4,7
265,8,7
270,3,6
270,7,6
270,0,7
270,2,7
270,5,7
270,8,7
270,9,7
275,2,2
275,0,6
275,1,6
275,3,6
275,5,6
275,7,6
275,8,6
275,9,6
275,4,7
275,6,7
277,2,2
277,3,2
277,7,2
278,2,2
278,3,2
278,5,2
278,7,2
279,0,6
279,1,6
279,7,6
279,3,7
279,8,7
281,2,3
281,3,3
281,7,3
281,0,6
281,1,6
281,4,6
281,8,6
285,1,6
285,3,6
285,7,6
285,8,6
287,2,3
287,3,3
287,7,3
287,0,6
287,1,6
287,4,6
287,8,6
289,2,2
289,3,2
289,5,2
289,7,2
292,0,2
292,2,2
292,5,2
292,7,2
292,8,2
292,9,2
292,1,5
292,6,5
292,3,6
292,4,6
295,2,1
295,0,2
295,3,2
295,4,2
295,5,2
295,7,2
295,8,2
295,9,2
295,1,6
295,6,7
302,5,2
302,7,2
303,7,2
304,3,2
304,5,2
304,7,2
304,0,3
304,2,3
304,9,3
304,1,6
304,4,6
304,8,6
305,8,2
305,9,2
305,2,5
305,3,5
305,4,5
305,5,5
305,1,6
305,6,6
305,7,6
305,0,7
305,8,7
306,0,6
306,2,7
306,3,7
306,4,7
306,5,7
306,8,7
306,9,7
308,5,2
308,7,2
309,2,4
309,8,4
309,0,6
309,1,6
309,3,6
309,5,6
309,7,6
309,9,6
309,8,7
311,0,2
311,2,2
311,5,2
311,7,2
311,8,2
311,9,2
311,3,5
311,6,5
311,1,6
311,4,7
313,0,2
313,7,2
313,1,5
313,3,5
315,2,2
315,8,2
315,0,6
315,3,6
315,5,6
315,9,6
315,1,7
315,7,7
316,0,6
316,3,6
317,0,2
317,2,2
317,5,2
317,7,2
317,8,2
317,9,2
317,1,5
317,3,5
317,6,5
317,4,7
321,3,1
321,2,2
321,7,2
321,0,6
321,1,6
321,4,6
321,5,6
321,8,6
321,9,6
321,6,7
321,7,7
325,5,3
325,7,3
326,2,1
326,0,2
326,3,2
326,4,2
326,5,2
326,7,2
326,8,2
326,9,2
326,1,6
326,6,7
327,2,3
327,3,3
327,7,3
327,0,7
327,1,7
327,4,7
329,0,3
329,7,3
330,8,6
330,9,6
330,0,7
342,7,6
342,0,7
342,1,7
342,3,7
342,4,7
342,5,7
342,8,7
349,0,3
349,8,3
349,9,3
349,7,6
349,1,7
349,2,7
349,3,7
349,4,7
349,5,7
349,6,7
351,1,2
351,2,2
351,7,2
351,9,2
352,3,6
356,2,2
356,3,2
356,7,2
357,0,7
357,5,7
379,3,3
379,5,3
379,7,3
379,0,7
379,2,7
379,8,7
379,9,7
381,5,2
381,7,2
382,5,2
382,7,2
383,8,2
383,9,2
383,0,6
383,2,6
383,3,6
383,5,6
383,6,6
383,1,7
383,4,7
383,7,7
384,0,7
384,7,7
385,2,2
385,3,2
385,7,2
385,0,3
385,5,3
385,9,3
385,1,5
385,4,5
385,8,5
386,0,6
386,3,6
386,7,6
388,3,3
388,4,3
388,1,5
388,6,5
388,7,5
388,8,5
388,5,7
388,9,7
390,2,2
390,8,2
390,0,3
390,5,3
390,7,3
390,9,3
390,1,5
390,6,5
390,3,7
390,4,7
391,2,2
391,3,2
391,7,2
391,0,3
391,5,3
391,9,3
391,1,6
391,4,6
391,8,6
392,2,6
392,3,6
392,9,6
393,0,2
393,8,2
393,9,2
393,7,5
393,1,6
393,2,6
393,3,6
393,4,6
393,5,6
393,6,6
393,8,6
396,0,3
396,9,3
396,1,7
396,3,7
396,4,7
396,7,7
396,8,7
397,2,3
397,3,3
397,5,3
397,7,3
400,3,2
400,5,2
400,7,2
400,0,3
400,2,3
400,9,3
400,1,6
400,4,6
400,8,6
401,3,6
401,4,6
401,5,6
401,8,6
401,0,7
401,1,7
401,2,7
401,7,7
401,9,7
403,0,5
403,3,5
403,5,5
403,8,5
403,9,5
403,2,6
403,4,6
403,7,6
404,5,6
404,7,6
404,8,6
404,0,7
404,1,7
404,2,7
404,3,7
404,4,7
404,9,7
405,3,5
405,0,6
405,2,6
405,4,6
405,5,6
405,6,6
405,7,6
405,8,6
405,9,6
405,1,7
405,3,7
408,0,6
408,7,6
408,8,6
408,1,7
408,2,7
408,3,7
408,4,7
408,5,7
408,6,7
408,9,7
410,3,5
412,0,2
412,7,2
412,1,7
412,3,7
416,8,2
416,0,6
416,3,6
416,7,6
423,0,2
423,2,2
423,3,2
423,4,2
423,5,2
423,7,2
423,9,2
423,8,5
423,1,6
423,6,6
426,2,3
426,3,3
426,4,3
426,7,3
426,5,7
426,8,7
436,5,2
436,7,2
451,0,3
451,7,3
451,1,7
451,3,7
452,7,2
453,3,7
453,5,7
459,8,2
459,9,2
459,1,6
459,6,6
459,7,6
459,0,7
459,2,7
459,3,7
459,4,7
459,5,7
459,8,7
471,0,3
471,1,5
471,3,5
471,7,5
471,8,5
471,9,6
488,3,2
488,7,2
497,7,6
497,0,7
497,3,7
497,5,7
497,8,7
497,9,7
498,0,2
498,8,2
498,9,2
498,1,6
498,2,6
498,3,6
498,5,6
498,6,6
498,7,6
499,1,2
499,8,2
499,9,2
499,0,3
499,2,3
499,3,3
499,6,3
499,7,3
499,4,6
500,7,2
501,2,7
501,3,7
501,5,7
501,7,7
501,9,7
502,0,5
502,1,5
502,7,5
502,3,7
502,8,7
502,9,7
505,0,2
505,2,2
505,3,2
505,5,2
505,7,2
505,8,2
505,9,2
505,1,4
505,6,7
505,8,7
508,2,2
508,3,2
508,5,2
508,7,2
509,0,2
509,2,2
509,5,2
509,7,2
509,8,2
509,9,2
509,1,5
509,6,5
509,3,7
509,4,7
512,0,7
512,2,7
512,3,7
512,4,7
512,5,7
512,8,7
513,3,6
513,4,6
513,7,6
521,3,6
521,7,6
521,8,6
526,0,5
526,5,5
526,8,6
526,1,7
526,2,7
526,3,7
526,7,7
526,9,7
527,5,7
528,3,6
528,4,6
528,5,6
528,8,6
528,0,7
528,1,7
528,2,7
528,7,7
528,9,7
529,3,6
529,7,6
529,8,6
529,1,7
531,2,3
531,8,3
531,0,5
531,3,5
531,5,5
531,9,5
531,1,6
531,7,6
535,2,3
535,3,3
535,7,3
535,0,6
535,1,6
535,4,6
535,8,6
538,8,2
538,9,2
538,1,6
538,6,6
538,7,6
538,0,7
538,3,7
538,4,7
539,0,4
539,1,4
539,7,4
542,0,2
542,1,2
542,2,2
542,3,2
542,5,2
542,7,2
542,9,2
542,4,3
542,6,3
542,8,3
545,0,2
545,7,2
545,9,2
545,2,3
545,3,3
545,5,3
545,8,3
545,1,6
545,6,7
546,0,7
546,2,7
546,3,7
546,5,7
546,7,7
546,8,7
546,9,7
547,7,4
547,2,5
547,3,5
547,4,5
547,5,5
547,0,6
547,1,6
547,8,6
547,9,6
548,0,2
548,1,2
548,2,2
548,3,2
548,5,2
548,6,2
548,7,2
548,8,2
548,9,2
548,4,5
549,7,2
549,8,2
549,0,5
549,2,5
549,3,5
549,5,5
549,9,5
549,1,7
550,2,2
550,3,2
550,7,2
550,0,7
550,1,7
550,4,7
552,2,2
552,3,2
552,5,2
552,7,2
552,8,2
552,9,2
554,2,2
554,3,2
554,7,2
554,0,6
554,1,6
554,4,6
556,0,2
556,2,3
556,3,3
556,4,3
556,5,3
556,7,3
556,8,3
556,9,3
556,1,4
556,6,4
560,0,7
560,1,7
560,3,7
560,4,7
560,5,7
560,7,7
560,8,7
564,2,2
564,3,2
564,5,2
564,7,2
565,0,6
565,1,6
565,2,6
565,3,6
565,5,6
565,7,6
565,8,6
565,9,6
567,8,2
567,9,2
567,1,6
567,2,6
567,3,6
567,4,6
567,5,6
567,6,6
567,7,6
567,0,7
568,8,2
568,9,2
568,0,6
568,1,6
568,2,6
568,3,6
568,5,6
568,6,6
568,7,6
568,4,7
568,8,7
571,5,2
571,7,2
572,0,2
572,2,2
572,3,2
572,5,2
572,7,2
572,8,2
572,9,2
572,1,6
572,6,7
573,5,2
573,7,2
575,8,3
575,9,3
575,1,6
575,6,6
575,7,6
575,0,7
575,2,7
575,3,7
575,4,7
575,5,7
579,0,2
579,2,2
579,5,2
579,7,2
579,8,2
579,9,2
579,1,6
579,6,6
579,3,7
579,4,7
583,2,2
583,0,6
583,1,6
583,3,6
583,4,6
583,5,6
583,6,6
583,7,6
583,8,6
583,9,6
584,8,2
584,7,5
584,0,7
584,1,7
584,3,7
585,0,6
585,3,6
585,7,7
585,8,7
588,1,2
588,3,2
588,6,2
588,7,2
588,8,2
588,9,2
588,0,5
588,2,5
588,4,5
588,5,5
589,0,7
589,1,7
589,2,7
589,3,7
589,5,7
589,7,7
589,8,7
589,9,7
591,6,2
591,9,2
591,0,6
591,1,6
591,3,6
591,7,6
591,8,6
599,2,2
599,3,3
599,4,3
599,7,3
599,1,5
599,5,5
599,6,5
599,8,5
599,9,5
599,0,6
600,0,2
600,7,2
600,8,2
600,9,2
600,1,4
600,2,4
600,3,4
600,4,4
600,5,4
600,6,4
600,8,6
600,7,7
608,5,2
608,7,2
609,0,6
609,2,7
609,3,7
609,4,7
609,5,7
609,8,7
609,9,7
612,0,6
612,3,6
612,4,6
612,5,6
612,7,7
613,5,2
613,7,2
618,2,2
618,0,6
618,3,6
618,4,6
618,5,6
618,7,6
618,8,6
618,9,6
618,1,7
618,6,7
621,2,1
621,0,2
621,3,2
621,4,2
621,5,2
621,7,2
621,8,2
621,9,2
621,1,5
621,6,5
622,0,2
622,7,2
622,1,7
622,3,7
623,2,1
623,3,2
623,4,2
623,7,2
623,0,6
623,1,6
623,6,6
623,8,6
623,9,6
624,5,2
624,7,2
625,0,7
625,1,7
625,7,7
626,2,3
626,3,6
626,4,6
626,5,6
626,8,6
626,0,7
626,1,7
626,6,7
626,7,7
626,8,7
626,9,7
630,2,2
630,3,6
630,4,6
630,5,6
630,8,6
630,0,7
630,1,7
630,6,7
630,7,7
630,8,7
630,9,7
631,3,7
631,4,7
631,7,7
633,7,1
633,2,3
633,3,3
633,5,3
634,2,5
634,3,5
634,5,5
634,8,5
634,9,5
636,0,2
636,8,2
636,9,2
636,1,6
636,2,6
636,3,6
636,5,6
636,6,6
636,7,6
636,4,7
636,8,7
641,0,6
641,1,6
641,2,6
641,3,6
641,5,6
641,6,6
641,7,6
641,8,6
641,9,6
641,4,7
644,2,2
644,3,2
644,5,2
644,7,2
647,2,2
647,3,2
647,7,2
647,0,3
647,5,3
647,9,3
647,1,6
647,4,6
647,8,6
649,2,2
649,3,2
649,7,2
649,0,6
649,1,6
649,4,6
649,8,6
653,7,1
666,5,2
666,7,2
667,0,2
667,7,2
670,0,6
670,1,6
670,3,6
670,6,6
670,7,6
670,8,6
670,9,6
670,2,7
670,4,7
670,5,7
671,2,2
671,3,2
671,7,2
671,0,5
671,1,5
671,4,5
671,8,5
673,5,2
673,7,2
675,6,2
675,9,2
675,1,6
675,2,6
675,3,6
675,4,6
675,7,6
675,8,6
676,0,2
676,1,2
676,3,2
676,7,2
676,9,2
676,4,6
676,6,6
676,8,6
676,2,7
677,0,3
677,8,3
677,9,3
677,2,5
677,5,5
677,1,7
677,3,7
677,4,7
677,6,7
677,7,7
677,8,7
680,2,2
680,3,2
680,7,2
680,0,3
680,5,3
680,9,3
680,1,7
680,4,7
680,8,7
684,2,2
684,3,2
684,5,2
684,7,2
684,8,2
684,9,2
685,0,7
685,3,7
685,5,7
685,8,7
685,9,7
686,7,2
686,1,6
686,6,6
686,8,6
686,9,6
690,0,3
690,9,3
690,1,6
690,7,6
690,8,6
691,0,3
691,5,6
691,7,6
691,8,6
691,1,7
691,2,7
691,3,7
691,4,7
691,6,7
691,8,7
691,9,7
693,0,2
693,7,2
693,1,5
693,3,5
700,5,2
700,7,2
703,0,2
703,7,2
706,5,2
706,7,2
707,5,2
707,7,2
708,0,2
708,2,2
708,5,2
708,7,2
708,8,2
708,9,2
708,1,6
708,3,6
708,4,6
708,6,7
712,0,6
712,2,6
712,5,6
712,8,6
712,9,6
712,1,7
712,3,7
712,4,7
712,6,7
712,7,7
712,8,7
713,0,5
713,1,5
713,3,5
713,5,5
713,8,5
713,9,5
713,2,6
713,4,6
713,6,6
713,7,6
715,2,5
715,8,5
715,1,6
715,3,6
715,4,6
715,5,6
715,7,6
715,0,7
715,9,7
716,0,3
716,7,3
716,1,6
716,3,6
718,7,4
718,0,5
718,2,5
718,3,5
718,4,5
718,5,5
718,8,5
718,9,5
718,1,7
719,8,3
719,9,3
719,0,5
719,1,5
719,2,5
719,3,5
719,4,5
719,5,5
719,6,5
719,7,5
719,8,6
722,2,5
722,5,5
722,8,5
722,9,5
722,0,7
722,1,7
722,3,7
722,4,7
722,7,7
723,0,2
723,2,2
723,5,2
723,7,2
723,8,2
723,9,2
723,1,5
723,3,5
723,4,5
723,6,6
725,8,3
725,0,5
725,3,5
725,7,5
725,1,7
727,5,2
727,7,2
729,0,2
729,2,2
729,3,2
729,5,2
729,7,2
729,9,2
729,1,6
729,4,6
729,8,6
731,0,3
731,2,3
731,3,3
731,5,3
731,7,3
731,8,3
731,9,3
731,6,5
731,1,6
732,7,2
740,0,2
740,7,2
741,2,6
741,3,6
741,0,7
741,1,7
741,4,7
741,5,7
741,7,7
741,8,7
742,0,2
742,7,2
742,1,5
742,3,5
744,2,3
744,3,3
744,4,3
744,7,3
744,0,6
744,1,6
744,6,6
744,8,6
744,9,6
744,5,7
745,4,6
745,7,6
745,8,6
745,0,7
745,1,7
745,2,7
745,3,7
745,5,7
745,6,7
745,9,7
746,2,2
746,3,2
746,7,2
746,0,5
746,1,5
746,4,5
746,8,5
749,5,7
749,8,7
751,5,3
751,7,3
752,0,3
752,7,3
752,1,5
752,3,5
753,0,2
753,2,2
753,3,2
753,5,2
753,7,2
753,9,2
753,1,7
753,4,7
753,8,7
760,7,2
760,8,2
760,0,3
760,2,3
760,3,3
760,5,3
760,9,3
760,1,6
761,0,7
761,1,7
761,3,7
761,7,7
761,8,7
761,9,7
767,0,2
767,2,2
767,3,2
767,5,2
767,7,2
767,9,2
767,1,7
767,4,7
767,8,7
773,9,3
773,0,5
773,3,5
773,5,5
773,6,5
773,7,5
773,8,5
773,2,7
773,4,7
778,0,2
778,2,2
778,3,2
778,5,2
778,7,2
778,9,2
778,1,7
778,4,7
779,3,2
779,5,2
779,7,2
779,0,3
779,2,3
779,9,3
779,1,7
779,4,7
779,8,7
782,0,2
782,1,2
782,7,2
782,2,3
782,3,3
782,5,3
782,9,3
784,8,7
788,2,2
788,3,2
788,4,2
788,7,2
788,5,7
788,8,7
790,0,3
790,7,3
790,1,6
790,3,6
798,6,2
798,9,2
798,0,4
798,2,4
798,3,4
798,4,4
798,7,4
798,8,4
798,5,7
799,0,6
799,2,6
799,3,6
799,4,6
799,5,6
799,8,6
799,9,6
799,1,7
799,6,7
799,7,7
801,5,2
801,7,2
805,3,6
805,5,6
805,8,6
805,0,7
805,2,7
805,4,7
805,7,7
805,9,7
807,0,3
807,7,3
807,1,7
807,3,7
808,0,2
808,7,2
808,9,2
808,1,3
808,3,3
808,6,3
808,8,3
808,2,5
808,4,5
808,5,5
809,7,5
809,0,6
809,2,6
809,3,6
809,5,6
809,8,6
809,9,6
809,1,7
809,4,7
814,8,2
814,7,5
814,0,6
814,1,6
814,3,6
821,7,3
821,0,4
821,2,4
821,3,4
821,5,4
821,8,4
821,9,4
821,1,6
821,6,6
821,4,7
822,0,5
822,4,5
822,7,5
836,8,3
836,9,3
836,1,6
836,6,6
836,7,6
836,0,7
836,2,7
836,3,7
836,4,7
836,5,7
836,8,7
838,8,2
838,9,2
838,0,3
838,2,3
838,5,3
838,7,3
838,1,6
838,3,6
838,6,6
838,4,7
838,8,7
839,0,2
839,8,2
839,9,2
839,1,6
839,2,6
839,3,6
839,5,6
839,6,6
839,7,6
842,0,6
842,2,6
842,3,6
842,4,6
842,5,6
842,8,6
842,9,6
842,1,7
842,6,7
842,7,7
843,2,2
843,3,2
843,4,2
843,7,2
843,0,3
843,5,3
843,8,3
843,9,3
843,1,6
843,6,6
844,3,2
844,5,2
844,7,2
844,0,3
844,2,3
844,9,3
844,1,6
844,4,6
844,8,6
845,3,7
845,4,7
845,5,7
845,8,7
846,2,1
846,3,2
846,4,2
846,7,2
846,0,3
846,5,3
846,8,3
846,9,3
846,1,6
846,6,6
847,0,4
847,9,4
847,2,5
847,3,5
847,8,5
847,1,6
847,6,6
847,7,6
848,4,5
848,0,6
848,2,6
848,3,6
848,5,6
848,8,6
848,9,6
848,1,7
848,6,7
848,7,7
849,5,4
849,7,4
849,0,5
849,2,5
849,3,5
849,4,5
849,8,5
849,9,5
849,6,6
849,1,7
849,5,7
852,0,7
852,3,7
852,4,7
852,5,7
852,8,7
853,8,3
853,9,3
853,0,5
853,2,5
853,3,5
853,4,5
853,5,5
853,6,5
853,7,5
853,1,6
853,8,7
854,0,3
854,7,3
854,1,6
854,3,6
855,3,6
855,5,6
855,0,7
855,7,7
855,8,7
857,0,2
857,7,2
857,9,2
857,2,4
857,3,4
857,5,4
857,8,4
857,1,7
860,8,5
860,0,7
860,2,7
860,4,7
860,5,7
860,9,7
864,7,3
870,7,2
875,0,6
875,2,6
875,3,6
875,5,6
875,8,6
875,9,6
875,1,7
875,4,7
875,7,7
876,2,3
876,3,3
876,7,3
876,0,6
876,1,6
876,4,6
876,8,6
879,2,5
879,5,5
879,8,5
879,9,5
879,0,7
879,1,7
879,3,7
879,7,7
880,0,6
880,1,6
880,7,6
883,2,2
883,3,2
883,5,2
883,7,2
885,3,7
885,5,7
888,2,2
888,3,2
888,5,2
888,7,2
890,3,2
890,7,2
890,9,2
890,0,3
890,1,3
890,2,3
890,4,3
890,5,3
890,6,3
890,8,3
891,0,6
891,1,6
891,6,6
891,8,6
891,9,6
891,2,7
891,3,7
891,4,7
891,5,7
891,7,7
902,2,4
902,3,4
902,7,4
902,0,7
902,1,7
902,4,7
902,8,7
904,0,2
904,7,2
904,1,5
904,3,5
905,0,7
905,7,7
908,3,3
908,7,3
908,9,3
908,0,5
908,2,5
908,5,5
908,8,5
908,1,6
908,6,6
917,5,2
917,7,2
920,0,4
920,3,4
920,5,4
920,7,4
920,0,6
920,1,6
920,2,6
920,4,6
920,5,6
920,8,6
920,9,6
921,7,5
921,8,5
921,1,7
921,2,7
921,3,7
921,4,7
921,5,7
923,0,2
923,2,2
923,3,2
923,5,2
923,7,2
923,8,2
923,9,2
923,4,5
923,6,5
923,1,6
925,9,4
925,0,5
925,3,5
925,5,5
925,8,5
925,2,7
925,4,7
925,7,7
926,3,7
926,5,7
926,8,7
926,9,7
927,3,5
927,4,5
927,7,5
928,0,2
928,2,2
928,3,2
928,5,2
928,7,2
928,9,2
928,1,6
928,4,6
928,8,6
932,0,4
932,9,4
932,2,6
932,3,6
932,4,6
932,5,6
932,6,6
932,7,6
932,8,6
932,1,7
935,3,3
935,5,3
935,7,3
935,0,7
935,8,7
938,0,7
938,2,7
938,3,7
938,5,7
938,8,7
938,9,7
941,0,3
941,8,3
941,9,3
941,1,5
941,2,5
941,3,5
941,5,5
941,6,5
941,7,5
942,8,2
942,9,2
942,1,6
942,6,6
942,7,6
942,0,7
942,3,7
942,4,7
947,8,6
947,3,7
947,5,7
947,7,7
947,9,7
948,0,6
948,1,6
948,6,6
948,8,6
948,9,6
948,2,7
948,3,7
948,4,7
948,5,7
948,7,7
956,2,3
956,3,3
956,7,3
956,0,6
956,1,6
956,4,6
956,8,6
957,1,5
957,2,5
957,4,5
957,7,5
957,8,5
957,0,6
957,3,6
958,3,6
958,5,6
958,0,7
958,4,7
960,0,3
960,7,3
960,1,7
960,3,7
963,5,2
963,7,2
967,0,2
967,8,2
967,9,2
967,2,6
967,5,6
967,1,7
967,3,7
967,6,7
967,7,7
969,3,6
973,2,2
973,3,2
973,7,2
973,0,5
973,1,5
973,4,5
981,5,2
981,7,2
982,1,3
982,2,3
982,7,3
982,9,3
983,5,2
983,7,2
985,0,2
985,1,6
985,3,6
985,7,6
985,8,6
985,9,6
995,1,2
